configName      Platooning
iniFile         omnetpp.ini
processID       3846
runID           Platooning-0-20191231-13:23:45-3846
totalRun        1
currentRun      0
currentConfig   Platooning
sim timeStep    100 ms
startDateTime   2019-12-31 13:23:45.862
endDateTime     2019-12-31 13:24:00.862
duration        0 hour, 0 minute, 14 second


index     timeStamp   vehid               emissionclass       co2                 co                  hc                  nox                 
709       70.70       veh.2               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
709       70.70       veh.3               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
709       70.70       veh1                HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
709       70.70       veh1.1              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
709       70.70       veh1.2              HBEFA3/PC_G_EU4     6552.72             59.22               0.43                2.54                

710       70.80       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
710       70.80       flow1.1             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
710       70.80       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
710       70.80       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
710       70.80       flow1.12            HBEFA3/HDV          94858.06            110.88              0.00                745.25              
710       70.80       flow1.13            HBEFA3/PC_G_EU4     13909.10            227.56              1.38                6.14                
710       70.80       flow1.2             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
710       70.80       flow1.3             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
710       70.80       flow1.4             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
710       70.80       flow1.5             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
710       70.80       flow1.6             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
710       70.80       flow1.7             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
710       70.80       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
710       70.80       flow1.9             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
710       70.80       stopped             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
710       70.80       veh                 HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
710       70.80       veh.1               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
710       70.80       veh.2               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
710       70.80       veh.3               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
710       70.80       veh1                HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
710       70.80       veh1.1              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
710       70.80       veh1.2              HBEFA3/PC_G_EU4     4092.44             8.55                0.14                1.38                

711       70.90       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
711       70.90       flow1.1             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
711       70.90       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
711       70.90       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
711       70.90       flow1.12            HBEFA3/HDV          95741.67            111.85              0.00                751.92              
711       70.90       flow1.13            HBEFA3/PC_G_EU4     14174.72            231.44              1.40                6.26                
711       70.90       flow1.14            HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
711       70.90       flow1.2             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
711       70.90       flow1.3             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
711       70.90       flow1.4             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
711       70.90       flow1.5             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
711       70.90       flow1.6             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
711       70.90       flow1.7             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
711       70.90       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
711       70.90       flow1.9             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
711       70.90       stopped             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
711       70.90       veh                 HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
711       70.90       veh.1               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
711       70.90       veh.2               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
711       70.90       veh.3               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
711       70.90       veh1                HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
711       70.90       veh1.1              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
711       70.90       veh1.2              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                

712       71.00       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
712       71.00       flow1.1             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
712       71.00       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
712       71.00       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
712       71.00       flow1.12            HBEFA3/HDV          17119.44            24.47               0.00                137.69              
712       71.00       flow1.13            HBEFA3/PC_G_EU4     14441.75            235.44              1.42                6.38                
712       71.00       flow1.14            HBEFA3/PC_G_EU4     2821.10             163.56              0.81                1.29                
712       71.00       flow1.2             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
712       71.00       flow1.3             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
712       71.00       flow1.4             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
712       71.00       flow1.5             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
712       71.00       flow1.6             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
712       71.00       flow1.7             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
712       71.00       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
712       71.00       flow1.9             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
712       71.00       stopped             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
712       71.00       veh                 HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
712       71.00       veh.1               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
712       71.00       veh.2               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
712       71.00       veh.3               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
712       71.00       veh1                HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
712       71.00       veh1.1              HBEFA3/PC_G_EU4     6037.12             48.68               0.37                2.30                
712       71.00       veh1.2              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                

713       71.10       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
713       71.10       flow1.1             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
713       71.10       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
713       71.10       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
713       71.10       flow1.12            HBEFA3/HDV          17119.44            24.47               0.00                137.69              
713       71.10       flow1.13            HBEFA3/PC_G_EU4     14710.20            239.53              1.45                6.50                
713       71.10       flow1.14            HBEFA3/PC_G_EU4     3018.90             162.44              0.81                1.37                
713       71.10       flow1.2             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
713       71.10       flow1.3             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
713       71.10       flow1.4             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
713       71.10       flow1.5             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
713       71.10       flow1.6             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
713       71.10       flow1.7             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
713       71.10       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
713       71.10       flow1.9             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
713       71.10       stopped             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
713       71.10       veh                 HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
713       71.10       veh.1               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
713       71.10       veh.2               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
713       71.10       veh.3               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
713       71.10       veh1                HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
713       71.10       veh1.1              HBEFA3/PC_G_EU4     8551.63             100.35              0.67                3.49                
713       71.10       veh1.2              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                

714       71.20       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
714       71.20       flow1.1             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
714       71.20       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
714       71.20       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
714       71.20       flow1.12            HBEFA3/HDV          17119.44            24.47               0.00                137.69              
714       71.20       flow1.13            HBEFA3/PC_G_EU4     14980.06            243.74              1.48                6.62                
714       71.20       flow1.14            HBEFA3/PC_G_EU4     3218.11             161.42              0.81                1.46                
714       71.20       flow1.2             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
714       71.20       flow1.3             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
714       71.20       flow1.4             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
714       71.20       flow1.5             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
714       71.20       flow1.6             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
714       71.20       flow1.7             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
714       71.20       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
714       71.20       flow1.9             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
714       71.20       stopped             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
714       71.20       veh                 HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
714       71.20       veh.1               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
714       71.20       veh.2               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
714       71.20       veh.3               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
714       71.20       veh1                HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
714       71.20       veh1.1              HBEFA3/PC_G_EU4     3895.62             4.48                0.11                1.29                
714       71.20       veh1.2              HBEFA3/PC_G_EU4     5207.94             31.60               0.27                1.91                

715       71.30       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
715       71.30       flow1.1             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
715       71.30       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
715       71.30       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
715       71.30       flow1.12            HBEFA3/HDV          17119.44            24.47               0.00                137.69              
715       71.30       flow1.13            HBEFA3/PC_G_EU4     15251.33            248.04              1.50                6.74                
715       71.30       flow1.14            HBEFA3/PC_G_EU4     3418.73             160.52              0.81                1.55                
715       71.30       flow1.2             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
715       71.30       flow1.3             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
715       71.30       flow1.4             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
715       71.30       flow1.5             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
715       71.30       flow1.6             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
715       71.30       flow1.7             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
715       71.30       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
715       71.30       flow1.9             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
715       71.30       stopped             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
715       71.30       veh                 HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
715       71.30       veh.1               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
715       71.30       veh.2               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
715       71.30       veh.3               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
715       71.30       veh1                HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
715       71.30       veh1.1              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
715       71.30       veh1.2              HBEFA3/PC_G_EU4     6552.72             59.22               0.43                2.54                

716       71.40       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
716       71.40       flow1.1             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
716       71.40       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
716       71.40       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
716       71.40       flow1.12            HBEFA3/HDV          17119.44            24.47               0.00                137.69              
716       71.40       flow1.13            HBEFA3/PC_G_EU4     15524.01            252.45              1.53                6.86                
716       71.40       flow1.14            HBEFA3/PC_G_EU4     3620.76             159.71              0.81                1.63                
716       71.40       flow1.2             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
716       71.40       flow1.3             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
716       71.40       flow1.4             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
716       71.40       flow1.5             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
716       71.40       flow1.6             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
716       71.40       flow1.7             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
716       71.40       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
716       71.40       flow1.9             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
716       71.40       stopped             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
716       71.40       veh                 HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
716       71.40       veh.1               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
716       71.40       veh.2               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
716       71.40       veh.3               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
716       71.40       veh1                HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
716       71.40       veh1.1              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
716       71.40       veh1.2              HBEFA3/PC_G_EU4     4092.44             8.55                0.14                1.38                

717       71.50       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
717       71.50       flow1.1             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
717       71.50       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
717       71.50       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
717       71.50       flow1.12            HBEFA3/HDV          17119.44            24.47               0.00                137.69              
717       71.50       flow1.13            HBEFA3/PC_G_EU4     15798.11            256.97              1.56                6.98                
717       71.50       flow1.14            HBEFA3/PC_G_EU4     3824.21             159.01              0.81                1.72                
717       71.50       flow1.2             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
717       71.50       flow1.3             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
717       71.50       flow1.4             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
717       71.50       flow1.5             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
717       71.50       flow1.6             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
717       71.50       flow1.7             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
717       71.50       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
717       71.50       flow1.9             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
717       71.50       stopped             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
717       71.50       veh                 HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
717       71.50       veh.1               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
717       71.50       veh.2               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
717       71.50       veh.3               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
717       71.50       veh1                HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
717       71.50       veh1.1              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
717       71.50       veh1.2              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                

718       71.60       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
718       71.60       flow1.1             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
718       71.60       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
718       71.60       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
718       71.60       flow1.12            HBEFA3/HDV          17119.44            24.47               0.00                137.69              
718       71.60       flow1.13            HBEFA3/PC_G_EU4     16073.62            261.59              1.59                7.11                
718       71.60       flow1.14            HBEFA3/PC_G_EU4     4029.07             158.41              0.82                1.81                
718       71.60       flow1.2             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
718       71.60       flow1.3             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
718       71.60       flow1.4             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
718       71.60       flow1.5             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
718       71.60       flow1.6             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
718       71.60       flow1.7             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
718       71.60       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
718       71.60       flow1.9             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
718       71.60       stopped             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
718       71.60       veh                 HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
718       71.60       veh.1               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
718       71.60       veh.2               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
718       71.60       veh.3               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
718       71.60       veh1                HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
718       71.60       veh1.1              HBEFA3/PC_G_EU4     6037.12             48.68               0.37                2.30                
718       71.60       veh1.2              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                

719       71.70       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
719       71.70       flow1.1             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
719       71.70       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
719       71.70       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
719       71.70       flow1.12            HBEFA3/HDV          17119.44            24.47               0.00                137.69              
719       71.70       flow1.13            HBEFA3/PC_G_EU4     16350.54            266.31              1.61                7.23                
719       71.70       flow1.14            HBEFA3/PC_G_EU4     4235.34             157.92              0.82                1.90                
719       71.70       flow1.2             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
719       71.70       flow1.3             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
719       71.70       flow1.4             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
719       71.70       flow1.5             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
719       71.70       flow1.6             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
719       71.70       flow1.7             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
719       71.70       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
719       71.70       flow1.9             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
719       71.70       stopped             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
719       71.70       veh                 HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
719       71.70       veh.1               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
719       71.70       veh.2               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
719       71.70       veh.3               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
719       71.70       veh1                HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
719       71.70       veh1.1              HBEFA3/PC_G_EU4     8551.63             100.35              0.67                3.49                
719       71.70       veh1.2              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                

720       71.80       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
720       71.80       flow1.1             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
720       71.80       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
720       71.80       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
720       71.80       flow1.12            HBEFA3/HDV          17119.44            24.47               0.00                137.69              
720       71.80       flow1.13            HBEFA3/PC_G_EU4     16628.87            271.14              1.64                7.35                
720       71.80       flow1.14            HBEFA3/PC_G_EU4     4443.02             157.53              0.82                1.99                
720       71.80       flow1.2             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
720       71.80       flow1.3             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
720       71.80       flow1.4             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
720       71.80       flow1.5             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
720       71.80       flow1.6             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
720       71.80       flow1.7             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
720       71.80       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
720       71.80       flow1.9             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
720       71.80       stopped             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
720       71.80       veh                 HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
720       71.80       veh.1               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
720       71.80       veh.2               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
720       71.80       veh.3               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
720       71.80       veh1                HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
720       71.80       veh1.1              HBEFA3/PC_G_EU4     3895.62             4.48                0.11                1.29                
720       71.80       veh1.2              HBEFA3/PC_G_EU4     5207.94             31.60               0.27                1.91                

721       71.90       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
721       71.90       flow1.1             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
721       71.90       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
721       71.90       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
721       71.90       flow1.12            HBEFA3/HDV          17119.44            24.47               0.00                137.69              
721       71.90       flow1.13            HBEFA3/PC_G_EU4     16908.62            276.07              1.67                7.48                
721       71.90       flow1.14            HBEFA3/PC_G_EU4     4652.12             157.25              0.83                2.08                
721       71.90       flow1.2             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
721       71.90       flow1.3             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
721       71.90       flow1.4             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
721       71.90       flow1.5             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
721       71.90       flow1.6             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
721       71.90       flow1.7             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
721       71.90       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
721       71.90       flow1.9             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
721       71.90       stopped             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
721       71.90       veh                 HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
721       71.90       veh.1               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
721       71.90       veh.2               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
721       71.90       veh.3               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
721       71.90       veh1                HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
721       71.90       veh1.1              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
721       71.90       veh1.2              HBEFA3/PC_G_EU4     6552.72             59.22               0.43                2.54                

722       72.00       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
722       72.00       flow1.1             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
722       72.00       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
722       72.00       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
722       72.00       flow1.12            HBEFA3/HDV          17119.44            24.47               0.00                137.69              
722       72.00       flow1.13            HBEFA3/PC_G_EU4     17189.78            281.10              1.70                7.60                
722       72.00       flow1.14            HBEFA3/PC_G_EU4     4862.63             157.07              0.83                2.17                
722       72.00       flow1.2             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
722       72.00       flow1.3             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
722       72.00       flow1.4             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
722       72.00       flow1.5             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
722       72.00       flow1.6             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
722       72.00       flow1.7             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
722       72.00       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
722       72.00       flow1.9             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
722       72.00       stopped             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
722       72.00       veh                 HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
722       72.00       veh.1               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
722       72.00       veh.2               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
722       72.00       veh.3               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
722       72.00       veh1                HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
722       72.00       veh1.1              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
722       72.00       veh1.2              HBEFA3/PC_G_EU4     4092.44             8.55                0.14                1.38                

723       72.10       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
723       72.10       flow1.1             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
723       72.10       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
723       72.10       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
723       72.10       flow1.12            HBEFA3/HDV          17119.44            24.47               0.00                137.69              
