configName      Platooning
iniFile         omnetpp.ini
processID       3918
runID           Platooning-0-20191231-13:25:47-3918
totalRun        1
currentRun      0
currentConfig   Platooning
sim timeStep    100 ms
startDateTime   2019-12-31 13:25:47.341
endDateTime     2019-12-31 13:26:03.341
duration        0 hour, 0 minute, 16 second


index     timeStamp   vehid               emissionclass       co2                 co                  hc                  nox                 
888       88.60       flow1.1             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
888       88.60       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
888       88.60       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
888       88.60       flow1.12            HBEFA3/HDV          17119.44            24.47               0.00                137.69              
888       88.60       flow1.13            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
888       88.60       flow1.14            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
888       88.60       flow1.15            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
888       88.60       flow1.16            HBEFA3/PC_G_EU4     21880.54            375.86              2.25                9.70                
888       88.60       flow1.17            HBEFA3/PC_G_EU4     8422.99             168.39              0.97                3.72                
888       88.60       flow1.2             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
888       88.60       flow1.3             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
888       88.60       flow1.4             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
888       88.60       flow1.5             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
888       88.60       flow1.6             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
888       88.60       flow1.7             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
888       88.60       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
888       88.60       flow1.9             HBEFA3/PC_G_EU4     24950.94            447.55              2.66                11.09               
888       88.60       stopped             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
888       88.60       veh                 HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
888       88.60       veh.1               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
888       88.60       veh.2               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
888       88.60       veh1                HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
888       88.60       veh1.1              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
888       88.60       veh1.2              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
888       88.60       veh1.3              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
888       88.60       veh1.4              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
888       88.60       veh1.5              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
888       88.60       veh1.6              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                

889       88.70       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
889       88.70       flow1.1             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
889       88.70       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
889       88.70       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
889       88.70       flow1.12            HBEFA3/HDV          17119.44            24.47               0.00                137.69              
889       88.70       flow1.13            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
889       88.70       flow1.14            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
889       88.70       flow1.15            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
889       88.70       flow1.16            HBEFA3/PC_G_EU4     22185.72            382.67              2.29                9.84                
889       88.70       flow1.17            HBEFA3/PC_G_EU4     8657.52             169.99              0.98                3.83                
889       88.70       flow1.2             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
889       88.70       flow1.3             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
889       88.70       flow1.4             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
889       88.70       flow1.5             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
889       88.70       flow1.6             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
889       88.70       flow1.7             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
889       88.70       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
889       88.70       flow1.9             HBEFA3/PC_G_EU4     25270.05            455.38              2.70                11.23               
889       88.70       stopped             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
889       88.70       veh                 HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
889       88.70       veh.1               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
889       88.70       veh.2               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
889       88.70       veh1                HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
889       88.70       veh1.1              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
889       88.70       veh1.2              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
889       88.70       veh1.3              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
889       88.70       veh1.4              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
889       88.70       veh1.5              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
889       88.70       veh1.6              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                

890       88.80       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
890       88.80       flow1.1             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
890       88.80       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
890       88.80       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
890       88.80       flow1.12            HBEFA3/HDV          17119.44            24.47               0.00                137.69              
890       88.80       flow1.13            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
890       88.80       flow1.14            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
890       88.80       flow1.15            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
890       88.80       flow1.16            HBEFA3/PC_G_EU4     22492.31            389.59              2.33                9.98                
890       88.80       flow1.17            HBEFA3/PC_G_EU4     8893.46             171.69              1.00                3.93                
890       88.80       flow1.2             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
890       88.80       flow1.3             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
890       88.80       flow1.4             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
890       88.80       flow1.5             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
890       88.80       flow1.6             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
890       88.80       flow1.7             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
890       88.80       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
890       88.80       flow1.9             HBEFA3/PC_G_EU4     25590.57            463.33              2.75                11.37               
890       88.80       stopped             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
890       88.80       veh                 HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
890       88.80       veh.1               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
890       88.80       veh.2               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
890       88.80       veh1                HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
890       88.80       veh1.1              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
890       88.80       veh1.2              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
890       88.80       veh1.3              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
890       88.80       veh1.4              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
890       88.80       veh1.5              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
890       88.80       veh1.6              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                

891       88.90       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
891       88.90       flow1.1             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
891       88.90       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
891       88.90       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
891       88.90       flow1.12            HBEFA3/HDV          17119.44            24.47               0.00                137.69              
891       88.90       flow1.13            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
891       88.90       flow1.14            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
891       88.90       flow1.15            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
891       88.90       flow1.16            HBEFA3/PC_G_EU4     22800.32            396.60              2.37                10.12               
891       88.90       flow1.17            HBEFA3/PC_G_EU4     9130.82             173.49              1.01                4.03                
891       88.90       flow1.2             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
891       88.90       flow1.3             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
891       88.90       flow1.4             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
891       88.90       flow1.5             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
891       88.90       flow1.6             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
891       88.90       flow1.7             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
891       88.90       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
891       88.90       flow1.9             HBEFA3/PC_G_EU4     25912.51            471.37              2.79                11.52               
891       88.90       stopped             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
891       88.90       veh                 HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
891       88.90       veh.1               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
891       88.90       veh.2               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
891       88.90       veh1                HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
891       88.90       veh1.1              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
891       88.90       veh1.2              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
891       88.90       veh1.3              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
891       88.90       veh1.4              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
891       88.90       veh1.5              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
891       88.90       veh1.6              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                

892       89.00       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
892       89.00       flow1.1             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
892       89.00       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
892       89.00       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
892       89.00       flow1.12            HBEFA3/HDV          17119.44            24.47               0.00                137.69              
892       89.00       flow1.13            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
892       89.00       flow1.14            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
892       89.00       flow1.15            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
892       89.00       flow1.16            HBEFA3/PC_G_EU4     23109.74            403.73              2.41                10.26               
892       89.00       flow1.17            HBEFA3/PC_G_EU4     9369.59             175.39              1.02                4.14                
892       89.00       flow1.2             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
892       89.00       flow1.3             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
892       89.00       flow1.4             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
892       89.00       flow1.5             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
892       89.00       flow1.6             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
892       89.00       flow1.7             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
892       89.00       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
892       89.00       flow1.9             HBEFA3/PC_G_EU4     26235.86            479.52              2.84                11.67               
892       89.00       stopped             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
892       89.00       veh                 HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
892       89.00       veh.1               HBEFA3/PC_G_EU4     5651.85             99.20               0.59                2.38                
892       89.00       veh.2               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
892       89.00       veh1                HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
892       89.00       veh1.1              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
892       89.00       veh1.2              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
892       89.00       veh1.3              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
892       89.00       veh1.4              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
892       89.00       veh1.5              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
892       89.00       veh1.6              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                

893       89.10       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
893       89.10       flow1.1             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
893       89.10       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
893       89.10       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
893       89.10       flow1.12            HBEFA3/HDV          17119.44            24.47               0.00                137.69              
893       89.10       flow1.13            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
893       89.10       flow1.14            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
893       89.10       flow1.15            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
893       89.10       flow1.16            HBEFA3/PC_G_EU4     23420.58            410.95              2.45                10.40               
893       89.10       flow1.17            HBEFA3/PC_G_EU4     9609.78             177.41              1.04                4.24                
893       89.10       flow1.2             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
893       89.10       flow1.3             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
893       89.10       flow1.4             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
893       89.10       flow1.5             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
893       89.10       flow1.6             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
893       89.10       flow1.7             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
893       89.10       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
893       89.10       flow1.9             HBEFA3/PC_G_EU4     26560.63            487.78              2.88                11.81               
893       89.10       stopped             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
893       89.10       veh                 HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
893       89.10       veh.1               HBEFA3/PC_G_EU4     7034.35             125.69              0.74                3.03                
893       89.10       veh.2               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
893       89.10       veh1                HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
893       89.10       veh1.1              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
893       89.10       veh1.2              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
893       89.10       veh1.3              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
893       89.10       veh1.4              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
893       89.10       veh1.5              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
893       89.10       veh1.6              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                

894       89.20       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
894       89.20       flow1.1             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
894       89.20       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
894       89.20       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
894       89.20       flow1.12            HBEFA3/HDV          17119.44            24.47               0.00                137.69              
894       89.20       flow1.13            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
894       89.20       flow1.14            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
894       89.20       flow1.15            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
894       89.20       flow1.16            HBEFA3/PC_G_EU4     23732.83            418.28              2.49                10.54               
894       89.20       flow1.17            HBEFA3/PC_G_EU4     9851.38             179.52              1.06                4.35                
894       89.20       flow1.2             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
894       89.20       flow1.3             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
894       89.20       flow1.4             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
894       89.20       flow1.5             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
894       89.20       flow1.6             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
894       89.20       flow1.7             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
894       89.20       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
894       89.20       flow1.9             HBEFA3/PC_G_EU4     26886.81            496.14              2.93                11.96               
894       89.20       stopped             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
894       89.20       veh                 HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
894       89.20       veh.1               HBEFA3/PC_G_EU4     7142.70             125.99              0.74                3.08                
894       89.20       veh.2               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
894       89.20       veh1                HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
894       89.20       veh1.1              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
894       89.20       veh1.2              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
894       89.20       veh1.3              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
894       89.20       veh1.4              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
894       89.20       veh1.5              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
894       89.20       veh1.6              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                

895       89.30       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
895       89.30       flow1.1             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
895       89.30       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
895       89.30       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
895       89.30       flow1.12            HBEFA3/HDV          17119.44            24.47               0.00                137.69              
895       89.30       flow1.13            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
895       89.30       flow1.14            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
895       89.30       flow1.15            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
895       89.30       flow1.16            HBEFA3/PC_G_EU4     24046.49            425.72              2.54                10.68               
895       89.30       flow1.17            HBEFA3/PC_G_EU4     10094.39            181.74              1.07                4.46                
895       89.30       flow1.2             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
895       89.30       flow1.3             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
895       89.30       flow1.4             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
895       89.30       flow1.5             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
895       89.30       flow1.6             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
895       89.30       flow1.7             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
895       89.30       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
895       89.30       flow1.9             HBEFA3/PC_G_EU4     27214.40            504.60              2.98                12.11               
895       89.30       stopped             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
895       89.30       veh                 HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
895       89.30       veh.1               HBEFA3/PC_G_EU4     7251.68             126.33              0.75                3.12                
895       89.30       veh.2               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
895       89.30       veh1                HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
895       89.30       veh1.1              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
895       89.30       veh1.2              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
895       89.30       veh1.3              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
895       89.30       veh1.4              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
895       89.30       veh1.5              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
895       89.30       veh1.6              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                

896       89.40       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
896       89.40       flow1.1             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
896       89.40       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
896       89.40       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
896       89.40       flow1.12            HBEFA3/HDV          17119.44            24.47               0.00                137.69              
896       89.40       flow1.13            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
896       89.40       flow1.14            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
896       89.40       flow1.15            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
896       89.40       flow1.16            HBEFA3/PC_G_EU4     24361.56            433.26              2.58                10.82               
896       89.40       flow1.17            HBEFA3/PC_G_EU4     10338.81            184.07              1.09                4.56                
896       89.40       flow1.2             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
896       89.40       flow1.3             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
896       89.40       flow1.4             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
896       89.40       flow1.5             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
896       89.40       flow1.6             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
896       89.40       flow1.7             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
896       89.40       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
896       89.40       flow1.9             HBEFA3/PC_G_EU4     27543.40            513.17              3.03                12.26               
896       89.40       stopped             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
896       89.40       veh                 HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
896       89.40       veh.1               HBEFA3/PC_G_EU4     7361.29             126.71              0.75                3.17                
896       89.40       veh.2               HBEFA3/PC_G_EU4     2916.88             35.56               0.23                1.07                
896       89.40       veh1                HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
896       89.40       veh1.1              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
896       89.40       veh1.2              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
896       89.40       veh1.3              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
896       89.40       veh1.4              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
896       89.40       veh1.5              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
896       89.40       veh1.6              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                

897       89.50       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
897       89.50       flow1.1             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
897       89.50       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
897       89.50       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
897       89.50       flow1.12            HBEFA3/HDV          17119.44            24.47               0.00                137.69              
897       89.50       flow1.13            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
897       89.50       flow1.14            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
897       89.50       flow1.15            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
897       89.50       flow1.16            HBEFA3/PC_G_EU4     24678.05            440.90              2.62                10.96               
897       89.50       flow1.17            HBEFA3/PC_G_EU4     10584.65            186.49              1.11                4.67                
897       89.50       flow1.2             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
897       89.50       flow1.3             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
897       89.50       flow1.4             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
897       89.50       flow1.5             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
897       89.50       flow1.6             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
897       89.50       flow1.7             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
897       89.50       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
897       89.50       flow1.9             HBEFA3/PC_G_EU4     27873.82            521.84              3.07                12.41               
897       89.50       stopped             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
897       89.50       veh                 HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
897       89.50       veh.1               HBEFA3/PC_G_EU4     7471.52             127.15              0.76                3.22                
897       89.50       veh.2               HBEFA3/PC_G_EU4     4166.35             60.56               0.37                1.66                
897       89.50       veh1                HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
897       89.50       veh1.1              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
897       89.50       veh1.2              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
897       89.50       veh1.3              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
897       89.50       veh1.4              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
897       89.50       veh1.5              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
897       89.50       veh1.6              HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                

898       89.60       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
898       89.60       flow1.1             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
898       89.60       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
898       89.60       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
898       89.60       flow1.12            HBEFA3/HDV          17119.44            24.47               0.00                137.69              
898       89.60       flow1.13            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
898       89.60       flow1.14            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
898       89.60       flow1.15            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
898       89.60       flow1.16            HBEFA3/PC_G_EU4     24995.95            448.65              2.67                11.11               
898       89.60       flow1.17            HBEFA3/PC_G_EU4     10831.90            189.03              1.12                4.78                
898       89.60       flow1.2             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
898       89.60       flow1.3             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
898       89.60       flow1.4             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
898       89.60       flow1.5             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
898       89.60       flow1.6             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
898       89.60       flow1.7             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
898       89.60       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
